Subsection Index,Subsection Name,Total Mean Annual Rate,Total 1000 Year Prob,Long-Term Fault System Solution Rate
1693,"Rinconada 2011 CFM, Subsection 5",1.5E-4,0.144,2.0824917E-4
1694,"Rinconada 2011 CFM, Subsection 6",1.74E-4,0.164,2.2906004E-4
1695,"Rinconada 2011 CFM, Subsection 7",1.72E-4,0.162,2.294461E-4
1696,"Rinconada 2011 CFM, Subsection 8",1.68E-4,0.158,2.2662788E-4
1697,"Rinconada 2011 CFM, Subsection 9",1.5E-4,0.143,2.1469552E-4
1698,"Rinconada 2011 CFM, Subsection 10",1.58E-4,0.152,2.1079919E-4
1699,"Rinconada 2011 CFM, Subsection 11",1.56E-4,0.148,2.0947479E-4
1700,"Rinconada 2011 CFM, Subsection 12",1.5E-4,0.144,2.0686605E-4
1701,"Rinconada 2011 CFM, Subsection 13",1.4E-4,0.138,1.99148E-4
1702,"Rinconada 2011 CFM, Subsection 14",1.4E-4,0.137,1.9818009E-4
1703,"Rinconada 2011 CFM, Subsection 15",1.36E-4,0.132,1.965619E-4
1704,"Rinconada 2011 CFM, Subsection 16",1.29E-4,0.126,1.9485662E-4
1705,"Rinconada 2011 CFM, Subsection 17",1.25E-4,0.121,1.9389701E-4
1706,"Rinconada 2011 CFM, Subsection 18",1.46E-4,0.138,2.0186884E-4
1707,"Rinconada 2011 CFM, Subsection 19",1.73E-4,0.162,2.2215741E-4
1708,"Rinconada 2011 CFM, Subsection 20",1.77E-4,0.168,2.260755E-4
1709,"Rinconada 2011 CFM, Subsection 21",1.84E-4,0.176,2.317407E-4
1710,"Rinconada 2011 CFM, Subsection 22",1.94E-4,0.184,2.4045409E-4
1711,"Rinconada 2011 CFM, Subsection 23",2.03E-4,0.193,2.4911365E-4
1712,"Rinconada 2011 CFM, Subsection 24",1.98E-4,0.189,2.4500064E-4
1713,"Rinconada 2011 CFM, Subsection 25",2.0E-4,0.188,2.4540324E-4
1714,"Rinconada 2011 CFM, Subsection 26",2.17E-4,0.205,2.62006E-4
1715,"Rinconada 2011 CFM, Subsection 27",2.14E-4,0.206,2.6435827E-4
1716,"Rinconada 2011 CFM, Subsection 28",2.03E-4,0.197,2.47921E-4
1717,"Robinson Creek, Subsection 0",5.22E-4,0.468,7.151293E-4
1718,"Robinson Creek, Subsection 1",5.22E-4,0.468,7.151293E-4
1719,"Rocky Ledge 2011 CFM, Subsection 0",3.11E-4,0.289,5.14753E-4
1720,"Rocky Ledge 2011 CFM, Subsection 1",3.36E-4,0.305,5.505245E-4
1721,"Rocky Ledge 2011 CFM, Subsection 2",3.46E-4,0.317,5.512302E-4
1722,"Rocky Ledge 2011 CFM, Subsection 3",3.26E-4,0.301,5.166996E-4
1723,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 0",0.003108,0.992,0.0030030417
1724,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 1",0.003318,0.995,0.0032316905
1725,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 2",0.00338,0.995,0.0032911082
1726,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 3",0.003279,0.996,0.003237036
1727,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 4",0.003118,0.992,0.0031206834
1728,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 5",0.002938,0.989,0.0029724305
1729,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 6",0.002697,0.982,0.002725387
1730,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 7",0.002259,0.966,0.0023366474
1731,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 8",0.002045,0.945,0.0021129723
1732,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 9",0.001812,0.912,0.001896201
1733,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 10",0.001538,0.866,0.0016588944
1734,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 11",0.001224,0.772,0.0013548034
1735,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 12",8.92E-4,0.635,0.0010076399
1736,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 13",5.02E-4,0.419,5.752385E-4
1737,"Rose Canyon, Subsection 0",0.001921,0.878,0.0017239199
1738,"Rose Canyon, Subsection 1",0.002007,0.888,0.0018022972
1739,"Rose Canyon, Subsection 2",0.001996,0.88,0.0018090205
1740,"Rose Canyon, Subsection 3",0.001792,0.851,0.0015615696
1741,"Rose Canyon, Subsection 4",0.001416,0.806,0.0012264291
1742,"Rose Canyon, Subsection 5",0.001387,0.826,0.001213214
1743,"Rose Canyon, Subsection 6",0.001312,0.812,0.0011761117
1744,"Rose Canyon, Subsection 7",0.001281,0.812,0.0011248761
1745,"Rose Canyon, Subsection 8",0.001237,0.799,0.0010941979
1746,"Rose Canyon, Subsection 9",0.00115,0.782,0.0010537755
1747,"Rose Canyon, Subsection 10",0.001051,0.742,0.00100976
1748,"Rose Canyon, Subsection 11",9.59E-4,0.685,9.6673187E-4
1749,"Rose Canyon, Subsection 12",9.02E-4,0.662,9.4021566E-4
1750,"Rose Canyon, Subsection 13",8.86E-4,0.651,9.3813054E-4
1751,"Rose Canyon, Subsection 14",8.86E-4,0.651,9.447715E-4
1752,"Rose Canyon, Subsection 15",9.13E-4,0.655,9.464476E-4
1753,"Rose Canyon, Subsection 16",9.5E-4,0.66,9.811784E-4
1754,"Rose Canyon, Subsection 17",9.92E-4,0.681,0.0010661957
1755,"Rose Canyon, Subsection 18",9.77E-4,0.681,0.001048253
1756,"Rose Canyon, Subsection 19",8.89E-4,0.641,9.710307E-4
1757,"Round Valley, Subsection 0",3.0E-4,0.283,5.890548E-4
1758,"Round Valley, Subsection 1",3.12E-4,0.291,6.26275E-4
1759,"Round Valley, Subsection 2",2.37E-4,0.228,4.7574705E-4
1760,"Round Valley, Subsection 3",2.03E-4,0.2,4.329096E-4
1761,"Round Valley, Subsection 4",1.9E-4,0.183,4.15755E-4
1762,"Round Valley, Subsection 5",1.71E-4,0.167,3.92862E-4
1763,"Russ 2011 CFM, Subsection 0",3.74E-4,0.348,6.39356E-4
1764,"Russ 2011 CFM, Subsection 1",4.3E-4,0.395,7.1567926E-4
1765,"Russ 2011 CFM, Subsection 2",3.66E-4,0.347,6.2955025E-4
1766,"Russ 2011 CFM, Subsection 3",3.42E-4,0.331,6.018309E-4
1767,"Russ 2011 CFM, Subsection 4",3.25E-4,0.321,5.73087E-4
1768,"Russ 2011 CFM, Subsection 5",3.33E-4,0.323,5.980144E-4
1769,"Russ 2011 CFM, Subsection 6",3.56E-4,0.344,6.2488095E-4
1770,"Russ 2011 CFM, Subsection 7",4.22E-4,0.391,7.144752E-4
1771,"Russ 2011 CFM, Subsection 8",3.73E-4,0.352,6.3997647E-4
1772,"San Andreas (Big Bend), Subsection 0",0.004811,1.0,0.0041996804
1773,"San Andreas (Big Bend), Subsection 1",0.004871,1.0,0.004258962
1774,"San Andreas (Big Bend), Subsection 2",0.004854,1.0,0.0042566187
1775,"San Andreas (Big Bend), Subsection 3",0.005054,1.0,0.004393316
1776,"San Andreas (Big Bend), Subsection 4",0.005008,1.0,0.0042995727
1777,"San Andreas (Big Bend), Subsection 5",0.00577,1.0,0.0047827465
1778,"San Andreas (Big Bend), Subsection 6",0.005613,1.0,0.004649191
1779,"San Andreas (Carrizo) rev, Subsection 0",0.006859,1.0,0.0057469914
1780,"San Andreas (Carrizo) rev, Subsection 1",0.007037,1.0,0.0058924006
1781,"San Andreas (Carrizo) rev, Subsection 2",0.006792,1.0,0.0057270173
1782,"San Andreas (Carrizo) rev, Subsection 3",0.006589,1.0,0.0055619106
1783,"San Andreas (Carrizo) rev, Subsection 4",0.00645,1.0,0.005441145
1784,"San Andreas (Carrizo) rev, Subsection 5",0.006352,1.0,0.0053486237
1785,"San Andreas (Carrizo) rev, Subsection 6",0.006246,1.0,0.0052711307
1786,"San Andreas (Carrizo) rev, Subsection 7",0.005442,1.0,0.004652534
1787,"San Andreas (Cholame) rev, Subsection 0",0.006694,1.0,0.0055934493
1788,"San Andreas (Cholame) rev, Subsection 1",0.006857,1.0,0.005684355
1789,"San Andreas (Cholame) rev, Subsection 2",0.006882,1.0,0.005694867
1790,"San Andreas (Cholame) rev, Subsection 3",0.006894,1.0,0.005688809
1791,"San Andreas (Cholame) rev, Subsection 4",0.006835,1.0,0.0056432905
1792,"San Andreas (Cholame) rev, Subsection 5",0.006799,1.0,0.0055942438
1793,"San Andreas (Cholame) rev, Subsection 6",0.006768,1.0,0.0055608577
1794,"San Andreas (Cholame) rev, Subsection 7",0.006752,1.0,0.005562384
1795,"San Andreas (Cholame) rev, Subsection 8",0.006829,1.0,0.005578445
1796,"San Andreas (Cholame) rev, Subsection 9",0.006948,1.0,0.00560758
1797,"San Andreas (Cholame) rev, Subsection 10",0.006666,1.0,0.0053615896
1798,"San Andreas (Coachella) rev, Subsection 0",0.004438,1.0,0.0042368975
1799,"San Andreas (Coachella) rev, Subsection 1",0.00459,1.0,0.004399797
1800,"San Andreas (Coachella) rev, Subsection 2",0.004636,1.0,0.0044172644
1801,"San Andreas (Coachella) rev, Subsection 3",0.004642,1.0,0.0044226814
1802,"San Andreas (Coachella) rev, Subsection 4",0.004654,1.0,0.004419356
1803,"San Andreas (Coachella) rev, Subsection 5",0.004678,1.0,0.004449106
1804,"San Andreas (Coachella) rev, Subsection 6",0.004737,1.0,0.0044992594
1805,"San Andreas (Coachella) rev, Subsection 7",0.004865,1.0,0.004621865
1806,"San Andreas (Coachella) rev, Subsection 8",0.005024,1.0,0.0047792834
1807,"San Andreas (Coachella) rev, Subsection 9",0.005179,1.0,0.00498695
1808,"San Andreas (Coachella) rev, Subsection 10",0.005382,1.0,0.0051808055
1809,"San Andreas (Coachella) rev, Subsection 11",0.005412,1.0,0.0052762954
1810,"San Andreas (Coachella) rev, Subsection 12",4.0E-4,0.349,4.7101203E-4
1811,"San Andreas (Creeping Section) 2011 CFM, Subsection 0",0.007054,0.999,0.00627947
1812,"San Andreas (Creeping Section) 2011 CFM, Subsection 1",0.007073,0.999,0.006298702
1813,"San Andreas (Creeping Section) 2011 CFM, Subsection 2",0.006551,0.999,0.0059221685
1814,"San Andreas (Creeping Section) 2011 CFM, Subsection 3",0.00507,0.998,0.0047316374
1815,"San Andreas (Creeping Section) 2011 CFM, Subsection 4",0.003833,0.989,0.0037177412
1816,"San Andreas (Creeping Section) 2011 CFM, Subsection 5",0.002561,0.939,0.0026617835
1817,"San Andreas (Creeping Section) 2011 CFM, Subsection 6",0.00262,0.945,0.0027505124
1818,"San Andreas (Creeping Section) 2011 CFM, Subsection 7",0.004873,0.997,0.005057663
1819,"San Andreas (Creeping Section) 2011 CFM, Subsection 8",0.011613,1.0,0.011944521
1820,"San Andreas (Creeping Section) 2011 CFM, Subsection 9",0.016667,1.0,0.017151857
1821,"San Andreas (Creeping Section) 2011 CFM, Subsection 10",0.020617,1.0,0.021323662
1822,"San Andreas (Creeping Section) 2011 CFM, Subsection 11",0.024669,1.0,0.025599463
1823,"San Andreas (Creeping Section) 2011 CFM, Subsection 12",0.023399,1.0,0.024441695
1824,"San Andreas (Creeping Section) 2011 CFM, Subsection 13",0.023717,1.0,0.02475828
1825,"San Andreas (Creeping Section) 2011 CFM, Subsection 14",0.02371,1.0,0.024813348
1826,"San Andreas (Creeping Section) 2011 CFM, Subsection 15",0.02295,1.0,0.024089497
1827,"San Andreas (Creeping Section) 2011 CFM, Subsection 16",0.021409,1.0,0.022218836
1828,"San Andreas (Creeping Section) 2011 CFM, Subsection 17",0.017614,1.0,0.017632442
1829,"San Andreas (Creeping Section) 2011 CFM, Subsection 18",0.016583,1.0,0.016127465
1830,"San Andreas (Creeping Section) 2011 CFM, Subsection 19",0.015154,1.0,0.014466937
1831,"San Andreas (Creeping Section) 2011 CFM, Subsection 20",0.013086,1.0,0.01243181
1832,"San Andreas (Mojave N), Subsection 0",0.005654,1.0,0.005035733
1833,"San Andreas (Mojave N), Subsection 1",0.005474,1.0,0.0048663323
1834,"San Andreas (Mojave N), Subsection 2",0.005024,1.0,0.004536184
1835,"San Andreas (Mojave N), Subsection 3",0.004868,1.0,0.0044055167
1836,"San Andreas (Mojave N), Subsection 4",0.004727,1.0,0.0042924993
1837,"San Andreas (Mojave S), Subsection 0",0.004707,1.0,0.004273917
1838,"San Andreas (Mojave S), Subsection 1",0.004829,1.0,0.0043664007
1839,"San Andreas (Mojave S), Subsection 2",0.005034,1.0,0.004473719
1840,"San Andreas (Mojave S), Subsection 3",0.005178,1.0,0.004567367
1841,"San Andreas (Mojave S), Subsection 4",0.005229,1.0,0.00457377
1842,"San Andreas (Mojave S), Subsection 5",0.00563,1.0,0.0048088366
1843,"San Andreas (Mojave S), Subsection 6",0.006233,1.0,0.0051411474
1844,"San Andreas (Mojave S), Subsection 7",0.006862,1.0,0.0054372996
1845,"San Andreas (Mojave S), Subsection 8",0.008146,1.0,0.006079997
1846,"San Andreas (Mojave S), Subsection 9",0.010108,1.0,0.0069463095
1847,"San Andreas (Mojave S), Subsection 10",0.011496,1.0,0.0075208317
1848,"San Andreas (Mojave S), Subsection 11",0.013339,1.0,0.008475107
1849,"San Andreas (Mojave S), Subsection 12",0.015474,1.0,0.009635684
1850,"San Andreas (Mojave S), Subsection 13",0.019035,1.0,0.0107916705
1851,"San Andreas (Mojave S), Subsection 14",0.013493,1.0,0.007991743
1852,"San Andreas (North Branch Mill Creek), Subsection 0",3.48E-4,0.315,3.8483986E-4
1853,"San Andreas (North Branch Mill Creek), Subsection 1",3.61E-4,0.325,4.1190986E-4
1854,"San Andreas (North Branch Mill Creek), Subsection 2",3.33E-4,0.306,4.0865134E-4
1855,"San Andreas (North Branch Mill Creek), Subsection 3",3.37E-4,0.315,4.13567E-4
1856,"San Andreas (North Branch Mill Creek), Subsection 4",2.09E-4,0.202,2.6144876E-4
1857,"San Andreas (North Branch Mill Creek), Subsection 5",2.63E-4,0.25,3.8938515E-4
1858,"San Andreas (North Branch Mill Creek), Subsection 6",2.41E-4,0.232,3.6746167E-4
1859,"San Andreas (North Branch Mill Creek), Subsection 7",2.3E-4,0.224,3.5665734E-4
1860,"San Andreas (North Branch Mill Creek), Subsection 8",2.26E-4,0.22,3.541141E-4
1861,"San Andreas (North Branch Mill Creek), Subsection 9",2.27E-4,0.221,3.541265E-4
1862,"San Andreas (North Branch Mill Creek), Subsection 10",2.43E-4,0.234,3.7162576E-4
1863,"San Andreas (North Branch Mill Creek), Subsection 11",2.38E-4,0.231,3.658107E-4
1864,"San Andreas (North Coast) 2011 CFM, Subsection 0",0.003328,1.0,0.003201382
1865,"San Andreas (North Coast) 2011 CFM, Subsection 1",0.004232,1.0,0.0042290906
1866,"San Andreas (North Coast) 2011 CFM, Subsection 2",0.004314,1.0,0.0042648367
1867,"San Andreas (North Coast) 2011 CFM, Subsection 3",0.004233,1.0,0.004182921
1868,"San Andreas (North Coast) 2011 CFM, Subsection 4",0.004264,1.0,0.0041937134
1869,"San Andreas (North Coast) 2011 CFM, Subsection 5",0.004246,1.0,0.004183039
1870,"San Andreas (North Coast) 2011 CFM, Subsection 6",0.004248,1.0,0.0041699563
1871,"San Andreas (North Coast) 2011 CFM, Subsection 7",0.004254,1.0,0.004164493
1872,"San Andreas (North Coast) 2011 CFM, Subsection 8",0.004243,1.0,0.0041579627
1873,"San Andreas (North Coast) 2011 CFM, Subsection 9",0.004231,1.0,0.00414778
1874,"San Andreas (North Coast) 2011 CFM, Subsection 10",0.004221,1.0,0.0041310308
1875,"San Andreas (North Coast) 2011 CFM, Subsection 11",0.004216,1.0,0.00410738
1876,"San Andreas (North Coast) 2011 CFM, Subsection 12",0.004173,1.0,0.0040661055
1877,"San Andreas (North Coast) 2011 CFM, Subsection 13",0.004126,1.0,0.00400146
1878,"San Andreas (North Coast) 2011 CFM, Subsection 14",0.004038,1.0,0.003912179
1879,"San Andreas (North Coast) 2011 CFM, Subsection 15",0.003915,1.0,0.003784536
1880,"San Andreas (North Coast) 2011 CFM, Subsection 16",0.003771,1.0,0.0036408128
1881,"San Andreas (North Coast) 2011 CFM, Subsection 17",0.003879,1.0,0.0037392436
1882,"San Andreas (North Coast) 2011 CFM, Subsection 18",0.004008,1.0,0.0038581917
1883,"San Andreas (North Coast) 2011 CFM, Subsection 19",0.004143,1.0,0.0039575277
1884,"San Andreas (North Coast) 2011 CFM, Subsection 20",0.004272,1.0,0.0040432876
1885,"San Andreas (North Coast) 2011 CFM, Subsection 21",0.004355,1.0,0.004097663
1886,"San Andreas (North Coast) 2011 CFM, Subsection 22",0.004432,1.0,0.004119601
1887,"San Andreas (North Coast) 2011 CFM, Subsection 23",0.004442,1.0,0.0040978477
1888,"San Andreas (North Coast) 2011 CFM, Subsection 24",0.004401,1.0,0.0040328926
1889,"San Andreas (North Coast) 2011 CFM, Subsection 25",0.004241,1.0,0.00390602
1890,"San Andreas (North Coast) 2011 CFM, Subsection 26",0.003995,1.0,0.0037096166
1891,"San Andreas (North Coast) 2011 CFM, Subsection 27",0.003619,1.0,0.003382391
1892,"San Andreas (North Coast) 2011 CFM, Subsection 28",0.003134,0.996,0.00296478
1893,"San Andreas (North Coast) 2011 CFM, Subsection 29",0.003679,0.999,0.0033116469
1894,"San Andreas (North Coast) 2011 CFM, Subsection 30",0.00417,1.0,0.0036408526
1895,"San Andreas (North Coast) 2011 CFM, Subsection 31",0.004078,1.0,0.0035397497
1896,"San Andreas (Offshore) 2011 CFM, Subsection 0",0.004345,1.0,0.0036955134
1897,"San Andreas (Offshore) 2011 CFM, Subsection 1",0.004654,1.0,0.00393187
1898,"San Andreas (Offshore) 2011 CFM, Subsection 2",0.004922,1.0,0.0040942817
1899,"San Andreas (Offshore) 2011 CFM, Subsection 3",0.005248,1.0,0.0042826906
1900,"San Andreas (Offshore) 2011 CFM, Subsection 4",0.005771,1.0,0.004551811
1901,"San Andreas (Offshore) 2011 CFM, Subsection 5",0.006516,1.0,0.0049291044
1902,"San Andreas (Offshore) 2011 CFM, Subsection 6",0.007383,1.0,0.0053850543
1903,"San Andreas (Offshore) 2011 CFM, Subsection 7",0.008313,1.0,0.0059165815
1904,"San Andreas (Offshore) 2011 CFM, Subsection 8",0.008879,1.0,0.006212741
1905,"San Andreas (Offshore) 2011 CFM, Subsection 9",0.008375,1.0,0.0059879944
1906,"San Andreas (Offshore) 2011 CFM, Subsection 10",0.007505,1.0,0.0055548917
1907,"San Andreas (Offshore) 2011 CFM, Subsection 11",0.006503,1.0,0.005069528
1908,"San Andreas (Offshore) 2011 CFM, Subsection 12",0.005758,1.0,0.0046988553
1909,"San Andreas (Offshore) 2011 CFM, Subsection 13",0.005316,1.0,0.0044788346
1910,"San Andreas (Offshore) 2011 CFM, Subsection 14",0.005067,1.0,0.0043674936
1911,"San Andreas (Offshore) 2011 CFM, Subsection 15",0.004965,1.0,0.0043088757
1912,"San Andreas (Offshore) 2011 CFM, Subsection 16",0.004925,1.0,0.0042922315
1913,"San Andreas (Offshore) 2011 CFM, Subsection 17",0.004913,1.0,0.0042975573
1914,"San Andreas (Offshore) 2011 CFM, Subsection 18",0.004946,1.0,0.004367932
1915,"San Andreas (Offshore) 2011 CFM, Subsection 19",0.004973,1.0,0.0044347527
1916,"San Andreas (Offshore) 2011 CFM, Subsection 20",0.004983,1.0,0.004480655
1917,"San Andreas (Offshore) 2011 CFM, Subsection 21",0.005012,1.0,0.0045513744
1918,"San Andreas (Offshore) 2011 CFM, Subsection 22",0.005056,1.0,0.004616347
1919,"San Andreas (Offshore) 2011 CFM, Subsection 23",0.004927,1.0,0.00450617
1920,"San Andreas (Parkfield), Subsection 0",0.02655,1.0,0.021285245
1921,"San Andreas (Parkfield), Subsection 1",0.039619,1.0,0.033482436
1922,"San Andreas (Parkfield), Subsection 2",0.051224,1.0,0.045294926
1923,"San Andreas (Parkfield), Subsection 3",0.051506,1.0,0.045691576
1924,"San Andreas (Parkfield), Subsection 4",0.051729,1.0,0.04592113
1925,"San Andreas (Parkfield), Subsection 5",0.051722,1.0,0.045968957
1926,"San Andreas (Parkfield), Subsection 6",0.042672,1.0,0.039270617
1927,"San Andreas (Parkfield), Subsection 7",0.029941,1.0,0.028324788
1928,"San Andreas (Peninsula) 2011 CFM, Subsection 0",0.003331,0.997,0.003257791
1929,"San Andreas (Peninsula) 2011 CFM, Subsection 1",0.003454,0.997,0.00336536
1930,"San Andreas (Peninsula) 2011 CFM, Subsection 2",0.003483,0.998,0.003392937
1931,"San Andreas (Peninsula) 2011 CFM, Subsection 3",0.003422,0.996,0.0033190234
1932,"San Andreas (Peninsula) 2011 CFM, Subsection 4",0.003285,0.997,0.0032140096
1933,"San Andreas (Peninsula) 2011 CFM, Subsection 5",0.003322,0.996,0.0032445702
1934,"San Andreas (Peninsula) 2011 CFM, Subsection 6",0.003365,0.998,0.0032747488
1935,"San Andreas (Peninsula) 2011 CFM, Subsection 7",0.003386,0.998,0.0032751434
1936,"San Andreas (Peninsula) 2011 CFM, Subsection 8",0.003438,0.999,0.0033011665
1937,"San Andreas (Peninsula) 2011 CFM, Subsection 9",0.003451,1.0,0.003312779
1938,"San Andreas (Peninsula) 2011 CFM, Subsection 10",0.003495,1.0,0.003332339
1939,"San Andreas (Peninsula) 2011 CFM, Subsection 11",0.003381,0.999,0.0032492906
1940,"San Andreas (Peninsula) 2011 CFM, Subsection 12",0.00326,0.999,0.0031636949
1941,"San Andreas (Peninsula) 2011 CFM, Subsection 13",0.003255,0.999,0.0031406085
1942,"San Andreas (Peninsula) 2011 CFM, Subsection 14",0.003274,0.999,0.0031687142
1943,"San Andreas (Peninsula) 2011 CFM, Subsection 15",0.003218,0.999,0.0031193048
1944,"San Andreas (San Bernardino N), Subsection 0",0.007523,1.0,0.0054555703
1945,"San Andreas (San Bernardino N), Subsection 1",0.008374,1.0,0.006209747
1946,"San Andreas (San Bernardino N), Subsection 2",0.007126,1.0,0.005278876
1947,"San Andreas (San Bernardino N), Subsection 3",0.006462,1.0,0.0049498165
1948,"San Andreas (San Bernardino N), Subsection 4",0.00561,1.0,0.0045315656
1949,"San Andreas (San Bernardino N), Subsection 5",0.004809,1.0,0.0039526
1950,"San Andreas (San Bernardino S), Subsection 0",0.005038,1.0,0.0045319027
1951,"San Andreas (San Bernardino S), Subsection 1",0.005387,1.0,0.004949241
1952,"San Andreas (San Bernardino S), Subsection 2",0.005131,1.0,0.004769321
1953,"San Andreas (San Bernardino S), Subsection 3",0.004853,1.0,0.0046593295
1954,"San Andreas (San Bernardino S), Subsection 4",0.004866,1.0,0.0047237277
1955,"San Andreas (San Bernardino S), Subsection 5",0.004968,1.0,0.00492933
1956,"San Andreas (San Bernardino S), Subsection 6",0.004659,1.0,0.004597329
1957,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 0",0.003899,0.999,0.0036555573
1958,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 1",0.003918,0.999,0.0036844043
1959,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 2",0.003313,0.993,0.003074578
1960,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 3",0.002783,0.981,0.0025888653
1961,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 4",0.002589,0.975,0.0023751736
1962,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 5",0.002577,0.978,0.002341416
1963,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 6",0.002739,0.984,0.0024721394
1964,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 7",0.002716,0.983,0.0024399117
1965,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 0",0.004215,0.999,0.004097756
1966,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 1",0.004773,1.0,0.0045908205
1967,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 2",0.00563,1.0,0.00535655
1968,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 3",0.006462,1.0,0.006139133
1969,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 4",0.007092,1.0,0.006843108
1970,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 5",0.007279,1.0,0.007165133
1971,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 6",0.007035,1.0,0.0069977697
1972,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 7",0.006802,1.0,0.0066929185
1973,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 8",0.006001,1.0,0.0057670437
1974,"San Cayetano, Subsection 0",7.25E-4,0.59,0.0010075786
1975,"San Cayetano, Subsection 1",8.51E-4,0.651,0.0011129513
1976,"San Cayetano, Subsection 2",8.93E-4,0.663,0.0011379366
1977,"San Cayetano, Subsection 3",6.5E-4,0.527,7.7852735E-4
1978,"San Clemente, Subsection 0",0.001367,0.742,0.0016486219
1979,"San Clemente, Subsection 1",0.001436,0.757,0.0017548709
1980,"San Clemente, Subsection 2",0.001322,0.728,0.0015944093
1981,"San Clemente, Subsection 3",8.75E-4,0.609,0.0011486851
1982,"San Clemente, Subsection 4",7.36E-4,0.555,0.0010117982
1983,"San Clemente, Subsection 5",6.56E-4,0.511,9.643009E-4
1984,"San Clemente, Subsection 6",6.07E-4,0.482,9.2653395E-4
1985,"San Clemente, Subsection 7",5.18E-4,0.436,8.5894024E-4
1986,"San Clemente, Subsection 8",4.93E-4,0.422,8.375237E-4
1987,"San Clemente, Subsection 9",4.49E-4,0.395,7.8486546E-4
1988,"San Clemente, Subsection 10",4.44E-4,0.392,7.754538E-4
1989,"San Clemente, Subsection 11",4.37E-4,0.391,7.5566536E-4
1990,"San Clemente, Subsection 12",4.33E-4,0.39,7.446422E-4
1991,"San Clemente, Subsection 13",4.17E-4,0.381,7.333654E-4
1992,"San Clemente, Subsection 14",4.06E-4,0.375,7.2123425E-4
1993,"San Clemente, Subsection 15",4.01E-4,0.37,7.170925E-4
1994,"San Clemente, Subsection 16",3.91E-4,0.36,7.187659E-4
1995,"San Clemente, Subsection 17",3.73E-4,0.343,6.9815526E-4
1996,"San Clemente, Subsection 18",3.71E-4,0.342,6.9198804E-4
1997,"San Clemente, Subsection 19",3.66E-4,0.338,6.850723E-4
1998,"San Clemente, Subsection 20",3.56E-4,0.334,6.753693E-4
1999,"San Clemente, Subsection 21",3.62E-4,0.34,6.8093307E-4
2000,"San Clemente, Subsection 22",3.53E-4,0.333,6.75448E-4
2001,"San Clemente, Subsection 23",3.52E-4,0.335,6.714448E-4
2002,"San Clemente, Subsection 24",3.36E-4,0.32,6.6904805E-4
2003,"San Clemente, Subsection 25",3.45E-4,0.327,6.7612407E-4
2004,"San Clemente, Subsection 26",3.39E-4,0.321,6.787523E-4
2005,"San Clemente, Subsection 27",3.5E-4,0.327,6.865569E-4
2006,"San Clemente, Subsection 28",3.79E-4,0.35,7.114715E-4
2007,"San Clemente, Subsection 29",3.8E-4,0.351,7.152399E-4
2008,"San Clemente, Subsection 30",3.79E-4,0.351,7.255757E-4
2009,"San Clemente, Subsection 31",3.86E-4,0.36,7.3633826E-4
2010,"San Clemente, Subsection 32",4.09E-4,0.373,7.438473E-4
2011,"San Clemente, Subsection 33",4.25E-4,0.381,7.577693E-4
2012,"San Clemente, Subsection 34",4.44E-4,0.394,7.902925E-4
2013,"San Clemente, Subsection 35",4.5E-4,0.395,8.0202095E-4
2014,"San Clemente, Subsection 36",4.76E-4,0.415,8.502943E-4
2015,"San Clemente, Subsection 37",4.91E-4,0.421,8.65524E-4
2016,"San Clemente, Subsection 38",5.86E-4,0.474,9.4538863E-4
2017,"San Clemente, Subsection 39",6.28E-4,0.497,9.987699E-4
2018,"San Clemente, Subsection 40",6.82E-4,0.528,0.0010329336
2019,"San Clemente, Subsection 41",8.0E-4,0.572,0.0011660203
2020,"San Clemente, Subsection 42",0.001168,0.678,0.0016349208
