Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob,Triggered Mean Annual Rate,Triggered 500 Year Prob,Triggered Primary Mean Annual Rate,Long-Term Fault System Solution Rate
948,"Hunting Creek - Bartlett Springs connector 2011, Subsection 3",3.98E-4,0.197,2.0E-6,0.001,0.0,8.497538E-4
949,"Hunting Creek - Bartlett Springs connector 2011, Subsection 4",4.06E-4,0.201,2.0E-6,0.001,0.0,8.7635714E-4
950,"Hunting Creek - Bartlett Springs connector 2011, Subsection 5",4.2E-4,0.207,2.0E-6,0.001,0.0,8.9930557E-4
951,"Hunting Creek - Bartlett Springs connector 2011, Subsection 6",4.2E-4,0.207,2.0E-6,0.001,0.0,8.9808984E-4
952,"Hunting Creek - Berryessa 2011 CFM, Subsection 0",1.92E-4,0.096,0.0,0.0,0.0,3.535706E-4
953,"Hunting Creek - Berryessa 2011 CFM, Subsection 1",2.06E-4,0.102,0.0,0.0,0.0,3.90587E-4
954,"Hunting Creek - Berryessa 2011 CFM, Subsection 2",2.18E-4,0.108,0.0,0.0,0.0,4.3176112E-4
955,"Hunting Creek - Berryessa 2011 CFM, Subsection 3",2.42E-4,0.12,0.0,0.0,0.0,4.729424E-4
956,"Hunting Creek - Berryessa 2011 CFM, Subsection 4",2.68E-4,0.133,0.0,0.0,0.0,5.1818154E-4
957,"Hunting Creek - Berryessa 2011 CFM, Subsection 5",2.8E-4,0.139,0.0,0.0,0.0,5.6944357E-4
958,"Hunting Creek - Berryessa 2011 CFM, Subsection 6",2.8E-4,0.139,0.0,0.0,0.0,5.6944357E-4
959,"Hunting Creek - Berryessa 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
960,"Hunting Creek - Berryessa 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
961,"Imperial, Subsection 0",1.0E-5,0.005,0.0,0.0,0.0,1.111556E-5
962,"Imperial, Subsection 1",3.92E-4,0.185,2.0E-5,0.01,1.2E-5,4.3658924E-4
963,"Imperial, Subsection 2",6.92E-4,0.314,3.4E-5,0.017,1.6E-5,7.766317E-4
964,"Imperial, Subsection 3",8.84E-4,0.395,4.2E-5,0.02,2.0E-5,0.0010182288
965,"Imperial, Subsection 4",0.00106,0.456,5.2E-5,0.025,2.8E-5,0.0011918539
966,"Imperial, Subsection 5",0.001198,0.501,5.4E-5,0.026,2.8E-5,0.001328844
967,"Imperial, Subsection 6",0.00128,0.531,5.6E-5,0.027,2.8E-5,0.0014281804
968,"Imperial, Subsection 7",0.001358,0.562,6.0E-5,0.029,3.0E-5,0.0015042908
969,"Imperial, Subsection 8",0.001426,0.582,6.2E-5,0.03,3.2E-5,0.0015596763
970,"Imperial, Subsection 9",0.001462,0.594,6.4E-5,0.031,3.4E-5,0.0016033492
971,"Imperial, Subsection 10",0.00148,0.598,6.4E-5,0.031,3.4E-5,0.0016334486
972,"Imperial, Subsection 11",0.00148,0.598,6.4E-5,0.031,3.4E-5,0.0016334486
973,"Incline Village 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
974,"Incline Village 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
975,"Incline Village 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
976,"Independence rev 2011, Subsection 0",2.2E-5,0.011,0.0,0.0,0.0,2.0272466E-5
977,"Independence rev 2011, Subsection 1",2.2E-5,0.011,0.0,0.0,0.0,2.0272466E-5
978,"Independence rev 2011, Subsection 2",1.8E-5,0.009,0.0,0.0,0.0,1.920122E-5
979,"Independence rev 2011, Subsection 3",1.4E-5,0.007,0.0,0.0,0.0,1.7419972E-5
980,"Independence rev 2011, Subsection 4",1.2E-5,0.006,0.0,0.0,0.0,1.5750122E-5
981,"Independence rev 2011, Subsection 5",1.0E-5,0.005,0.0,0.0,0.0,1.3440209E-5
982,"Independence rev 2011, Subsection 6",6.0E-6,0.003,0.0,0.0,0.0,1.0559722E-5
983,"Independence rev 2011, Subsection 7",2.0E-6,0.001,0.0,0.0,0.0,7.4383424E-6
984,"Jess Valley, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
985,"Jess Valley, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
986,"Jess Valley, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
987,"Jess Valley, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
988,"Jess Valley, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
989,"Johnson Valley (No) 2011 rev, Subsection 0",0.0,0.0,0.0,0.0,0.0,1.4080271E-5
990,"Johnson Valley (No) 2011 rev, Subsection 1",0.0,0.0,0.0,0.0,0.0,1.7926608E-5
991,"Johnson Valley (No) 2011 rev, Subsection 2",0.0,0.0,0.0,0.0,0.0,1.7926608E-5
992,"Johnson Valley (No) 2011 rev, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
993,"Johnson Valley (No) 2011 rev, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
994,"Johnson Valley (No) 2011 rev, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
995,"Johnson Valley (No) 2011 rev, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
996,"Joshua Tree (Seismicity), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
997,"Joshua Tree (Seismicity), Subsection 1",0.0,0.0,0.0,0.0,0.0,2.2134881E-7
998,"Joshua Tree (Seismicity), Subsection 2",0.0,0.0,0.0,0.0,0.0,2.2134881E-7
999,"Keddie Ridge 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1000,"Keddie Ridge 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1001,"Keddie Ridge 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1002,"Keddie Ridge 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1003,"Keddie Ridge 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1004,"Keddie Ridge 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1005,"Keddie Ridge 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1006,"Kern Canyon (Lake Isabella) 2011, Subsection 0",0.0,0.0,0.0,0.0,0.0,8.411601E-6
1007,"Kern Canyon (Lake Isabella) 2011, Subsection 1",0.0,0.0,0.0,0.0,0.0,9.177443E-6
1008,"Kern Canyon (Lake Isabella) 2011, Subsection 2",0.0,0.0,0.0,0.0,0.0,9.359635E-6
1009,"Kern Canyon (Lake Isabella) 2011, Subsection 3",0.0,0.0,0.0,0.0,0.0,9.557563E-6
1010,"Kern Canyon (Lake Isabella) 2011, Subsection 4",0.0,0.0,0.0,0.0,0.0,9.557563E-6
1011,"Kern Canyon (North Kern) 2011, Subsection 0",4.0E-6,0.002,0.0,0.0,0.0,8.881587E-6
1012,"Kern Canyon (North Kern) 2011, Subsection 1",4.0E-6,0.002,0.0,0.0,0.0,8.881587E-6
1013,"Kern Canyon (North Kern) 2011, Subsection 2",4.0E-6,0.002,0.0,0.0,0.0,7.560391E-6
1014,"Kern Canyon (North Kern) 2011, Subsection 3",4.0E-6,0.002,0.0,0.0,0.0,6.6169055E-6
1015,"Kern Canyon (North Kern) 2011, Subsection 4",4.0E-6,0.002,0.0,0.0,0.0,5.8974024E-6
1016,"Kern Canyon (North Kern) 2011, Subsection 5",4.0E-6,0.002,0.0,0.0,0.0,4.583939E-6
1017,"Kern Canyon (North Kern) 2011, Subsection 6",4.0E-6,0.002,0.0,0.0,0.0,2.9274943E-6
1018,"Kern Canyon (South Kern) 2011, Subsection 0",4.0E-6,0.002,0.0,0.0,0.0,1.036849E-5
1019,"Kern Canyon (South Kern) 2011, Subsection 1",4.0E-6,0.002,0.0,0.0,0.0,1.036849E-5
1020,"Kern Canyon (South Kern) 2011, Subsection 2",4.0E-6,0.002,0.0,0.0,0.0,1.036849E-5
1021,"Kern Canyon (South Kern) 2011, Subsection 3",4.0E-6,0.002,0.0,0.0,0.0,1.036849E-5
1022,"Kern Canyon (South Kern) 2011, Subsection 4",4.0E-6,0.002,0.0,0.0,0.0,1.036849E-5
1023,"Kern Canyon (South Kern) 2011, Subsection 5",4.0E-6,0.002,0.0,0.0,0.0,9.813138E-6
1024,"Kickapoo, Subsection 0",0.0,0.0,0.0,0.0,0.0,1.7926608E-5
1025,"Kickapoo, Subsection 1",0.0,0.0,0.0,0.0,0.0,1.7926608E-5
1026,"King Range 2011 CFM, Subsection 0",2.6E-5,0.013,2.0E-6,0.001,0.0,4.1096533E-5
1027,"King Range 2011 CFM, Subsection 1",2.6E-5,0.013,2.0E-6,0.001,0.0,4.155257E-5
1028,"King Range 2011 CFM, Subsection 2",2.6E-5,0.013,2.0E-6,0.001,0.0,4.2100684E-5
1029,"King Range 2011 CFM, Subsection 3",2.6E-5,0.013,2.0E-6,0.001,0.0,4.2100684E-5
1030,"King Range 2011 CFM, Subsection 4",2.0E-6,0.001,0.0,0.0,0.0,1.8249334E-6
1031,"King Range 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1032,"King Range 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1033,"La Panza 2011, Subsection 0",0.0,0.0,0.0,0.0,0.0,1.3526115E-6
1034,"La Panza 2011, Subsection 1",0.0,0.0,0.0,0.0,0.0,1.3526115E-6
1035,"La Panza 2011, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1036,"La Panza 2011, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1037,"La Panza 2011, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1038,"La Panza 2011, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1039,"La Panza 2011, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1040,"La Panza 2011, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
1041,"La Panza 2011, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
1042,"Laguna Salada, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1043,"Laguna Salada, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1044,"Laguna Salada, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1045,"Laguna Salada, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1046,"Laguna Salada, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1047,"Laguna Salada, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1048,"Laguna Salada, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1049,"Laguna Salada, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
1050,"Laguna Salada, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
1051,"Laguna Salada, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0
1052,"Laguna Salada, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0
1053,"Laguna Salada, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0
1054,"Laguna Salada, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0
1055,"Laguna Salada, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0
1056,"Laguna Salada, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0
1057,"Lake Isabella (Seismicity), Subsection 0",2.0E-6,0.001,0.0,0.0,0.0,6.302265E-7
1058,"Lake Isabella (Seismicity), Subsection 1",4.0E-6,0.002,0.0,0.0,0.0,8.109262E-7
1059,"Lake Isabella (Seismicity), Subsection 2",4.0E-6,0.002,0.0,0.0,0.0,8.109262E-7
1060,"Lake Isabella (Seismicity), Subsection 3",4.0E-6,0.002,0.0,0.0,0.0,2.5490199E-6
1061,"Lake Isabella (Seismicity), Subsection 4",4.0E-6,0.002,0.0,0.0,0.0,2.5490199E-6
1062,"Lake Isabella (Seismicity), Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1063,"Lake Isabella (Seismicity), Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1064,"Lake Isabella (Seismicity), Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
1065,"Las Positas, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1066,"Las Positas, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1067,"Last Chance, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1068,"Last Chance, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1069,"Last Chance, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1070,"Last Chance, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1071,"Lenwood-Lockhart-Old Woman Springs, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1072,"Lenwood-Lockhart-Old Woman Springs, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1073,"Lenwood-Lockhart-Old Woman Springs, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1074,"Lenwood-Lockhart-Old Woman Springs, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1075,"Lenwood-Lockhart-Old Woman Springs, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1076,"Lenwood-Lockhart-Old Woman Springs, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1077,"Lenwood-Lockhart-Old Woman Springs, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1078,"Lenwood-Lockhart-Old Woman Springs, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
1079,"Lenwood-Lockhart-Old Woman Springs, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
1080,"Lenwood-Lockhart-Old Woman Springs, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0
1081,"Lenwood-Lockhart-Old Woman Springs, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0
1082,"Lenwood-Lockhart-Old Woman Springs, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0
1083,"Lenwood-Lockhart-Old Woman Springs, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0
1084,"Lenwood-Lockhart-Old Woman Springs, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0
1085,"Lenwood-Lockhart-Old Woman Springs, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0
1086,"Lenwood-Lockhart-Old Woman Springs, Subsection 15",0.0,0.0,0.0,0.0,0.0,0.0
1087,"Lenwood-Lockhart-Old Woman Springs, Subsection 16",0.0,0.0,0.0,0.0,0.0,0.0
1088,"Lenwood-Lockhart-Old Woman Springs, Subsection 17",0.0,0.0,0.0,0.0,0.0,0.0
1089,"Lenwood-Lockhart-Old Woman Springs, Subsection 18",0.0,0.0,0.0,0.0,0.0,0.0
1090,"Lenwood-Lockhart-Old Woman Springs, Subsection 19",0.0,0.0,0.0,0.0,0.0,2.2805605E-6
1091,"Lenwood-Lockhart-Old Woman Springs, Subsection 20",0.0,0.0,0.0,0.0,0.0,2.2805605E-6
1092,"Lenwood-Lockhart-Old Woman Springs, Subsection 21",0.0,0.0,0.0,0.0,0.0,1.7560914E-6
1093,"Lenwood-Lockhart-Old Woman Springs, Subsection 22",0.0,0.0,0.0,0.0,0.0,1.0468069E-6
1094,"Likely 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1095,"Likely 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1096,"Likely 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1097,"Likely 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1098,"Likely 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1099,"Likely 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1100,"Likely 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1101,"Likely 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
1102,"Likely 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
1103,"Likely 2011 CFM, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0
1104,"Likely 2011 CFM, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0
1105,"Likely 2011 CFM, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0
1106,"Likely 2011 CFM, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0
1107,"Likely 2011 CFM, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0
1108,"Likely 2011 CFM, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0
1109,"Likely 2011 CFM, Subsection 15",0.0,0.0,0.0,0.0,0.0,0.0
1110,"Likely 2011 CFM, Subsection 16",0.0,0.0,0.0,0.0,0.0,0.0
1111,"Likely 2011 CFM, Subsection 17",0.0,0.0,0.0,0.0,0.0,0.0
1112,"Likely 2011 CFM, Subsection 18",0.0,0.0,0.0,0.0,0.0,0.0
1113,"Likely 2011 CFM, Subsection 19",0.0,0.0,0.0,0.0,0.0,0.0
1114,"Lions Head 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,9.1969247E-7
1115,"Lions Head 2011 CFM, Subsection 1",2.0E-6,0.001,0.0,0.0,0.0,1.4352256E-6
1116,"Lions Head 2011 CFM, Subsection 2",2.0E-6,0.001,0.0,0.0,0.0,1.7205017E-6
1117,"Lions Head 2011 CFM, Subsection 3",6.0E-6,0.003,0.0,0.0,0.0,2.0343948E-6
1118,"Lions Head 2011 CFM, Subsection 4",6.0E-6,0.003,0.0,0.0,0.0,2.2314969E-6
1119,"Lions Head 2011 CFM, Subsection 5",6.0E-6,0.003,0.0,0.0,0.0,2.5122529E-6
1120,"Lions Head 2011 CFM, Subsection 6",6.0E-6,0.003,0.0,0.0,0.0,2.8563165E-6
1121,"Lions Head 2011 CFM, Subsection 7",6.0E-6,0.003,0.0,0.0,0.0,3.4820916E-6
1122,"Lions Head 2011 CFM, Subsection 8",2.0E-6,0.001,0.0,0.0,0.0,2.9675628E-6
1123,"Lions Head 2011 CFM, Subsection 9",4.0E-6,0.002,0.0,0.0,0.0,3.4940604E-6
1124,"Lions Head 2011 CFM, Subsection 10",4.0E-6,0.002,0.0,0.0,0.0,3.460605E-6
1125,"Little Lake, Subsection 0",4.0E-6,0.002,0.0,0.0,0.0,4.541265E-6
1126,"Little Lake, Subsection 1",4.0E-6,0.002,0.0,0.0,0.0,6.7074884E-6
1127,"Little Lake, Subsection 2",4.0E-6,0.002,0.0,0.0,0.0,9.138616E-6
1128,"Little Lake, Subsection 3",4.0E-6,0.002,0.0,0.0,0.0,1.0927293E-5
1129,"Little Lake, Subsection 4",4.0E-6,0.002,0.0,0.0,0.0,1.27608855E-5
1130,"Little Lake, Subsection 5",4.0E-6,0.002,0.0,0.0,0.0,1.3751282E-5
1131,"Little Lake, Subsection 6",4.0E-6,0.002,0.0,0.0,0.0,1.3751282E-5
1132,"Little Salmon (Offshore), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1133,"Little Salmon (Offshore), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1134,"Little Salmon (Offshore), Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1135,"Little Salmon (Offshore), Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1136,"Little Salmon (Onshore), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1137,"Little Salmon (Onshore), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1138,"Little Salmon (Onshore), Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1139,"Los Alamos 2011 CFM, Subsection 0",3.8E-5,0.019,2.0E-6,0.001,2.0E-6,6.675862E-5
1140,"Los Alamos 2011 CFM, Subsection 1",4.0E-5,0.02,2.0E-6,0.001,2.0E-6,7.222103E-5
1141,"Los Alamos 2011 CFM, Subsection 2",4.0E-5,0.02,2.0E-6,0.001,2.0E-6,7.01422E-5
1142,"Los Alamos extension, Subsection 0",6.4E-5,0.032,2.0E-6,0.001,2.0E-6,8.97714E-5
1143,"Los Alamos extension, Subsection 1",6.4E-5,0.032,2.0E-6,0.001,2.0E-6,8.97714E-5
1144,"Los Medanos - Roe Island, Subsection 0",0.0,0.0,0.0,0.0,0.0,5.5703754E-6
1145,"Los Medanos - Roe Island, Subsection 1",0.0,0.0,0.0,0.0,0.0,5.5703754E-6
1146,"Los Osos 2011, Subsection 0",1.8E-5,0.009,0.0,0.0,0.0,3.4963585E-5
1147,"Los Osos 2011, Subsection 1",1.8E-5,0.009,0.0,0.0,0.0,3.544522E-5
1148,"Los Osos 2011, Subsection 2",1.8E-5,0.009,0.0,0.0,0.0,3.4030385E-5
1149,"Los Osos 2011, Subsection 3",1.8E-5,0.009,0.0,0.0,0.0,3.3571385E-5
1150,"Los Osos 2011, Subsection 4",1.2E-5,0.006,0.0,0.0,0.0,3.0828593E-5
1151,"Los Osos 2011, Subsection 5",6.0E-6,0.003,0.0,0.0,0.0,2.3564047E-5
1152,"Los Osos 2011, Subsection 6",6.0E-6,0.003,0.0,0.0,0.0,2.1474614E-5
1153,"Lost Hills, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1154,"Lost Hills, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1155,"Lost Hills, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1156,"Lost Hills, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1157,"Lost Hills, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1158,"Ludlow, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0
1159,"Ludlow, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0
1160,"Ludlow, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0
1161,"Ludlow, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0
1162,"Ludlow, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0
1163,"Ludlow, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0
1164,"Ludlow, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0
1165,"Ludlow, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0
1166,"Ludlow, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0
1167,"Ludlow, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0
1168,"Ludlow, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0
1169,"Ludlow, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0
1170,"Ludlow, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0
1171,"Maacama 2011 CFM, Subsection 0",2.2E-5,0.011,0.0,0.0,0.0,5.8921632E-5
1172,"Maacama 2011 CFM, Subsection 1",2.2E-5,0.011,0.0,0.0,0.0,5.8921632E-5
1173,"Maacama 2011 CFM, Subsection 2",2.2E-5,0.011,0.0,0.0,0.0,5.883748E-5
1174,"Maacama 2011 CFM, Subsection 3",2.2E-5,0.011,0.0,0.0,0.0,5.874345E-5
1175,"Maacama 2011 CFM, Subsection 4",2.2E-5,0.011,0.0,0.0,0.0,5.863356E-5
1176,"Maacama 2011 CFM, Subsection 5",2.2E-5,0.011,0.0,0.0,0.0,5.856086E-5
1177,"Maacama 2011 CFM, Subsection 6",2.2E-5,0.011,0.0,0.0,0.0,5.8457063E-5
1178,"Maacama 2011 CFM, Subsection 7",2.2E-5,0.011,0.0,0.0,0.0,5.826739E-5
1179,"Maacama 2011 CFM, Subsection 8",2.2E-5,0.011,0.0,0.0,0.0,5.8123565E-5
1180,"Maacama 2011 CFM, Subsection 9",2.2E-5,0.011,0.0,0.0,0.0,5.798536E-5
1181,"Maacama 2011 CFM, Subsection 10",2.2E-5,0.011,0.0,0.0,0.0,5.7755075E-5
1182,"Maacama 2011 CFM, Subsection 11",2.2E-5,0.011,0.0,0.0,0.0,5.7527937E-5
1183,"Maacama 2011 CFM, Subsection 12",2.2E-5,0.011,0.0,0.0,0.0,5.7272224E-5
1184,"Maacama 2011 CFM, Subsection 13",2.2E-5,0.011,0.0,0.0,0.0,5.695391E-5
1185,"Maacama 2011 CFM, Subsection 14",2.2E-5,0.011,0.0,0.0,0.0,5.6676687E-5
1186,"Maacama 2011 CFM, Subsection 15",2.2E-5,0.011,0.0,0.0,0.0,5.6317815E-5
1187,"Maacama 2011 CFM, Subsection 16",2.2E-5,0.011,0.0,0.0,0.0,5.6013338E-5
1188,"Maacama 2011 CFM, Subsection 17",2.2E-5,0.011,0.0,0.0,0.0,5.5779914E-5
1189,"Maacama 2011 CFM, Subsection 18",2.2E-5,0.011,0.0,0.0,0.0,5.547401E-5
1190,"Maacama 2011 CFM, Subsection 19",2.2E-5,0.011,0.0,0.0,0.0,5.5194814E-5
1191,"Maacama 2011 CFM, Subsection 20",2.2E-5,0.011,0.0,0.0,0.0,5.455617E-5
1192,"Maacama 2011 CFM, Subsection 21",2.2E-5,0.011,0.0,0.0,0.0,5.3888034E-5
1193,"Maacama 2011 CFM, Subsection 22",2.2E-5,0.011,0.0,0.0,0.0,5.299388E-5
1194,"Maacama 2011 CFM, Subsection 23",2.2E-5,0.011,0.0,0.0,0.0,5.2448824E-5
1195,"Maacama 2011 CFM, Subsection 24",2.2E-5,0.011,0.0,0.0,0.0,5.1576804E-5
1196,"Maacama 2011 CFM, Subsection 25",2.2E-5,0.011,0.0,0.0,0.0,5.050412E-5
1197,"Maacama 2011 CFM, Subsection 26",2.2E-5,0.011,0.0,0.0,0.0,4.9223218E-5
1198,"Maacama 2011 CFM, Subsection 27",1.8E-5,0.009,0.0,0.0,0.0,4.7486596E-5
1199,"Maacama 2011 CFM, Subsection 28",1.8E-5,0.009,0.0,0.0,0.0,4.4949633E-5
1200,"Mad River (alt1), Subsection 0",6.2E-5,0.031,0.0,0.0,0.0,1.1241808E-4
1201,"Mad River (alt1), Subsection 1",6.6E-5,0.033,0.0,0.0,0.0,1.1965458E-4
1202,"Mad River (alt1), Subsection 2",5.8E-5,0.029,0.0,0.0,0.0,1.0390652E-4
1203,"Mad River (alt1), Subsection 3",4.6E-5,0.023,0.0,0.0,0.0,8.8767505E-5
1204,"Malibu Coast (Extension) alt 1, Subsection 0",4.2E-5,0.021,0.0,0.0,0.0,6.0354945E-5
1205,"Malibu Coast (Extension) alt 1, Subsection 1",4.2E-5,0.021,0.0,0.0,0.0,6.134575E-5
1206,"Malibu Coast (Extension) alt 1, Subsection 2",4.0E-5,0.02,0.0,0.0,0.0,6.1028833E-5
1207,"Malibu Coast (Extension) alt 1, Subsection 3",2.8E-5,0.014,0.0,0.0,0.0,5.0580427E-5
1208,"Malibu Coast (Extension) alt 1, Subsection 4",2.8E-5,0.014,0.0,0.0,0.0,4.9494072E-5
1209,"Malibu Coast (Extension) alt 1, Subsection 5",2.8E-5,0.014,0.0,0.0,0.0,4.7842033E-5
1210,"Malibu Coast (Extension) alt 1, Subsection 6",2.8E-5,0.014,0.0,0.0,0.0,4.603848E-5
1211,"Malibu Coast (Extension) alt 1, Subsection 7",2.6E-5,0.013,0.0,0.0,0.0,4.4622866E-5
1212,"Malibu Coast (Extension) alt 1, Subsection 8",2.6E-5,0.013,0.0,0.0,0.0,4.3437736E-5
1213,"Malibu Coast alt 1, Subsection 0",5.8E-5,0.028,0.0,0.0,0.0,8.616144E-5
1214,"Malibu Coast alt 1, Subsection 1",5.8E-5,0.028,0.0,0.0,0.0,8.848181E-5
1215,"Malibu Coast alt 1, Subsection 2",5.8E-5,0.028,0.0,0.0,0.0,8.866675E-5
1216,"Malibu Coast alt 1, Subsection 3",5.8E-5,0.028,0.0,0.0,0.0,8.83923E-5
